has_webRequest,has_all_urls,has_cookies,has_clipboardRead,has_nativeMessaging,has_tabs,has_history,has_downloads,has_storage,has_background_script,has_content_scripts,host_permission_count,total_permission_count,content_script_entropy,has_webRequestBlocking,has_scripting,has_management,has_webNavigation,has_contextMenus,has_proxy,has_declarativeNetRequest,web_accessible_resources,eval_count,atob_count,function_ctor_count,xhr_fetch_count,websocket_count,exec_script_count,keydown_listener,cookie_in_code,long_string_count,hex_escape_count,external_url_count,label
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,7,5.34,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,YES,0,1,0,5,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,4,5.39,NO,NO,NO,NO,NO,NO,NO,NO,0,0,3,0,0,0,NO,0,1,0,14,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.5,NO,NO,NO,NO,NO,NO,NO,YES,2,0,1,5,0,0,YES,0,0,0,5,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,8,5.32,YES,NO,NO,NO,NO,NO,NO,YES,0,0,2,1,0,0,YES,3,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,5.24,NO,NO,NO,NO,YES,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,7,BENIGN
YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,0,6,4.87,YES,NO,NO,NO,NO,NO,NO,YES,0,2,0,1,0,0,YES,6,0,0,6,BENIGN
NO,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,8,5.34,NO,NO,NO,YES,YES,NO,NO,YES,0,0,0,0,0,0,NO,3,0,0,6,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.33,NO,NO,NO,YES,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,4,5.45,NO,YES,NO,NO,YES,NO,NO,NO,0,0,0,0,0,4,YES,0,0,0,7,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.38,YES,NO,NO,YES,NO,NO,NO,YES,1,0,0,8,0,0,NO,0,0,0,1,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.0,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,4,0,NO,0,0,0,12,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,12,5.24,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,5,YES,0,0,0,10,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,1,5.26,NO,NO,NO,NO,NO,NO,NO,NO,13,0,1,1,0,0,YES,0,0,0,8,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,0,6,4.81,NO,NO,NO,NO,NO,NO,NO,NO,0,1,0,3,0,0,YES,1,0,0,12,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,11,4.85,YES,NO,NO,YES,NO,NO,NO,YES,0,0,2,2,0,0,NO,0,0,1,12,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.09,NO,NO,NO,NO,NO,NO,NO,YES,2,0,1,3,0,0,YES,0,0,0,19,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,9,5.38,NO,NO,NO,NO,YES,NO,NO,NO,0,0,4,0,0,0,YES,2,0,0,5,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,4,5.32,NO,NO,NO,NO,NO,NO,NO,NO,5,0,5,3,0,1,NO,0,2,0,0,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,7,4.62,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,1,NO,0,0,0,2,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,9,5.17,YES,NO,NO,NO,YES,NO,NO,YES,0,2,0,6,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,3,5.33,NO,NO,NO,NO,NO,NO,NO,YES,0,1,2,1,0,0,YES,2,0,0,6,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.46,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,3,4.91,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,2,6,5.45,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,1,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,0,5.05,NO,NO,NO,NO,NO,NO,NO,NO,2,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.41,NO,NO,NO,NO,YES,NO,NO,YES,0,0,2,1,0,0,YES,0,0,0,11,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,4,4.77,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,1,0,0,YES,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.44,NO,NO,NO,NO,NO,NO,NO,YES,5,0,0,0,0,1,NO,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.36,NO,NO,NO,NO,NO,NO,NO,YES,1,0,3,0,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,2,5.07,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,3,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,3,5.33,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,4.99,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.44,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,2,NO,0,0,0,0,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,4.62,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.35,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,NO,0,0,0,21,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,1,5.51,NO,NO,NO,NO,NO,NO,NO,NO,0,0,2,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,0,5,5.33,NO,NO,NO,NO,YES,NO,NO,NO,0,0,5,0,0,3,NO,2,0,0,10,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,5.24,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,2,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,5,5.49,NO,NO,NO,NO,YES,NO,NO,NO,3,0,1,0,0,0,YES,0,0,0,3,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,6,4.95,YES,NO,YES,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,1,5.36,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,YES,0,3,5.38,NO,NO,NO,NO,NO,NO,NO,NO,1,0,0,1,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,5.37,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
NO,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.16,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,NO,5,0,0,10,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,2,7,5.38,NO,YES,NO,NO,YES,NO,NO,YES,0,2,2,4,0,0,NO,0,0,0,11,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.09,NO,NO,NO,NO,YES,NO,NO,YES,0,0,2,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,5.26,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,1,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO,0,5,5.45,NO,NO,NO,NO,YES,NO,NO,NO,0,0,2,0,0,0,NO,0,0,0,9,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,11,5.26,YES,NO,NO,NO,YES,NO,NO,YES,1,0,4,1,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,1,4,5.25,NO,YES,NO,YES,NO,NO,NO,NO,0,0,2,1,0,4,NO,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,4.81,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.29,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,NO,0,0,0,14,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.39,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,1,0,8,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,1,5.51,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,1,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,1,4.62,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,6,5.37,NO,NO,NO,NO,YES,NO,NO,YES,0,0,4,2,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,5.41,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,2,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.51,NO,NO,NO,NO,YES,NO,NO,YES,0,0,1,0,0,0,YES,0,0,12,10,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,4.97,NO,NO,NO,NO,YES,NO,NO,YES,0,0,1,4,0,9,YES,3,0,0,21,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,1,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,3,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.53,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,0,0,0,NO,0,0,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.26,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,NO,0,0,0,1,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,4,4.77,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4.7,NO,NO,NO,NO,NO,NO,NO,NO,1,0,0,1,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,5,4.96,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,2,NO,0,0,0,0,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,8,5.37,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,4,5.36,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,4.21,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,3,0,0,NO,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.5,NO,NO,NO,NO,NO,NO,NO,YES,0,0,1,0,2,0,YES,0,1,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.37,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,2,0,0,YES,0,0,0,14,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,NO,0,7,5.4,NO,NO,YES,NO,NO,YES,NO,NO,0,1,0,0,0,0,YES,2,0,0,7,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,0,3,5.12,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,4,0,0,2,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,4.84,YES,NO,NO,NO,NO,NO,NO,YES,0,3,0,1,0,1,YES,0,0,0,26,BENIGN
NO,YES,NO,NO,NO,YES,NO,YES,YES,YES,YES,0,15,5.58,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,32,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,1,3,4.13,NO,YES,NO,NO,NO,NO,YES,NO,0,0,0,0,0,1,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.43,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,11,5.29,YES,NO,NO,YES,YES,NO,NO,YES,0,1,1,10,0,0,YES,0,0,0,17,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,2,4.52,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,2,0,0,YES,5,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.28,NO,NO,NO,NO,NO,NO,NO,NO,0,1,3,1,0,0,NO,0,0,0,16,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,2,4.7,NO,NO,NO,NO,NO,NO,YES,YES,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,2,4.89,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,18,4.56,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,YES,0,0,0,9,BENIGN
NO,YES,YES,NO,NO,YES,NO,NO,NO,YES,YES,0,6,5.53,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,6,0,0,YES,14,0,0,14,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.41,NO,NO,NO,NO,NO,NO,NO,YES,0,1,3,1,0,0,YES,0,0,0,15,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,4.17,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,4,0,2,NO,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,1,4.97,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.36,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,9,0,2,YES,0,0,0,13,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.3,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,0,2,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,0,7,4.8,NO,YES,NO,NO,YES,NO,NO,YES,0,0,0,0,0,7,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,3,4.8,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,YES,YES,NO,YES,YES,NO,NO,YES,YES,YES,0,7,5.44,NO,NO,NO,NO,YES,NO,NO,YES,0,1,1,6,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,0,3,4.79,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,1,0,0,YES,0,0,1,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,1,5.07,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,5,0,0,6,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,0,1,5.47,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.43,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,2,0,0,NO,0,0,0,11,BENIGN
NO,NO,YES,NO,NO,YES,YES,NO,YES,YES,YES,0,9,5.65,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,2,0,0,YES,0,2,0,22,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.64,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,0,YES,0,0,1,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.33,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,0,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,4,5.59,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,8,5.34,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,3,0,4,YES,0,0,0,4,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,6,5.34,YES,NO,NO,NO,NO,NO,NO,YES,0,0,1,1,0,0,YES,0,0,0,9,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.32,NO,NO,NO,NO,YES,NO,NO,YES,1,0,0,5,0,5,NO,0,3,0,5,BENIGN
NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,0,5,4.75,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,16,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,5.45,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,153,4.79,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.39,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,4,YES,0,0,0,7,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,1,3,5.0,NO,YES,NO,NO,YES,NO,NO,NO,1,1,2,7,0,3,YES,0,0,0,5,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,6,4.62,YES,NO,NO,YES,NO,NO,NO,YES,2,4,0,6,0,2,YES,2,0,0,24,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,4.82,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,1,0,0,NO,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,0,5,4.97,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,3,5.49,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,1,0,YES,0,0,0,14,BENIGN
NO,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,0,5,5.45,NO,NO,NO,NO,NO,NO,NO,YES,0,20,0,0,0,2,YES,27,0,0,5,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,1,5.55,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,10,5.34,NO,NO,NO,NO,NO,NO,NO,YES,0,0,7,3,0,0,NO,0,1,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,4.81,NO,NO,NO,NO,NO,NO,NO,YES,0,2,0,2,0,3,NO,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,8,5.84,NO,NO,NO,NO,NO,NO,NO,YES,0,0,1,0,0,1,NO,0,0,0,11,BENIGN
YES,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,9,5.12,YES,NO,NO,YES,YES,NO,NO,YES,2,0,0,4,0,6,YES,2,1,0,14,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,2,4.81,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,6,5.06,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,3,0,0,NO,0,0,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,4.61,NO,YES,NO,NO,NO,NO,NO,NO,0,0,0,0,0,2,YES,0,0,0,0,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,9,5.06,YES,NO,YES,NO,NO,NO,NO,YES,0,0,0,3,0,4,NO,0,0,0,20,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,9,5.27,YES,NO,NO,YES,YES,NO,NO,YES,0,0,0,2,0,3,YES,0,0,0,15,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,4.97,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,2,0.0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,5.01,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,6,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,2,5.29,NO,NO,NO,NO,NO,NO,NO,NO,0,0,3,0,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.11,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,2,0,0,YES,0,0,0,17,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,3,5.37,NO,NO,NO,NO,NO,NO,NO,YES,0,1,1,4,0,0,NO,3,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,1,1,5.41,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,3,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,2,4.79,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,5,4.76,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,2,0,1,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,4.77,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,2,0,1,YES,0,0,0,2,BENIGN
YES,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO,0,6,5.83,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,2,0,0,YES,0,1,0,30,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.2,NO,NO,NO,NO,YES,NO,NO,YES,1,1,0,17,0,30,YES,0,0,0,19,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,8,5.49,YES,NO,YES,NO,NO,YES,NO,NO,2,1,4,0,2,0,NO,2,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.41,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,1,5.47,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,2,4.97,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,4.93,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,7,4.94,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.44,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,2,0,3,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,6,4.35,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,3,0,1,NO,0,0,0,4,BENIGN
NO,YES,NO,NO,NO,YES,YES,NO,NO,YES,YES,0,10,5.43,NO,NO,NO,YES,YES,NO,NO,YES,0,2,0,1,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.45,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,4.96,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,NO,0,0,0,2,BENIGN
