md5,sha1,sha256,size,type,mimetype,name,crc32,sha512,ssdeep,path,score,category,duration,started,ended,added,cuckoo_id,cuckoo_ver,route,machine,platform,manager,signatures_count,signatures_max_sev,processes_count,generic_count,calls_count,dns_count,http_count,https_count,tls_count,hosts_count,domains_count,pcap_sha256,sorted_pcap_sha256,irma_status,irma_scan_date,irma_probes_total,irma_probes_finished,irma_detected_count,irma_av_total,vt_positives,vt_total,vt_scan_date,vt_detected_count,snort_alerts,suricata_alerts,dropped_count,strings_count,misp_count,intelmq_count,vt_md5,vt_sha1,vt_sha256,vt_scan_id,vt_resource,vt_response_code,vt_permalink,vt_verbose_msg,vt_engines_total,vt_engines_detected,vt_engines_undetected,vt_detection_ratio,vt_results_unique_count,vt_updates_latest,vt_updates_earliest,label
0.0,0.0,0.0,212802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,1.6477384e+09,1.6477391e+09,1.6477124e+09,2.870206e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647732e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,65196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,617.0,1.6477203e+09,1.647721e+09,1.6477107e+09,2.869731e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477138e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,538907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,592.0,1.6477521e+09,1.6477527e+09,1.6477208e+09,2.870965e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477455e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,344146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,588.0,1.6477516e+09,1.6477521e+09,1.6477204e+09,2.870931e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477449e+09,16.0,16.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,2.022032e+07,2.0190318e+07,0
0.0,0.0,0.0,56288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,667.0,1.6477266e+09,1.6477272e+09,1.6477121e+09,2.870054e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477201e+09,16.0,16.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,0.0,52.0,0.0,0.0,2.0220326e+07,2.0190318e+07,0
0.0,0.0,0.0,3.015679e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,666.0,1.6477267e+09,1.6477274e+09,1.6477121e+09,2.870064e+06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477202e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,596068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,603.0,1.6477591e+09,1.6477597e+09,1.6477226e+09,2.87113e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477526e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,16951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,1.6477244e+09,1.6477252e+09,1.6477117e+09,2.869956e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647718e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.021052e+07,2.0190318e+07,0
0.0,0.0,0.0,2.729589e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,694.0,1.647751e+09,1.6477517e+09,1.6477204e+09,2.870912e+06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477445e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,40448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,610.0,1.6477231e+09,1.6477238e+09,1.6477112e+09,2.86987e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477166e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0200128e+07,2.0190318e+07,0
0.0,0.0,0.0,2.710076e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,642.0,1.647758e+09,1.6477586e+09,1.6477215e+09,2.871067e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477513e+09,16.0,16.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,2.0220216e+07,2.0190318e+07,0
0.0,0.0,0.0,5738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,611.0,1.6477583e+09,1.6477588e+09,1.6477215e+09,2.871079e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477517e+09,16.0,16.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,0.0,54.0,0.0,0.0,2.0220326e+07,2.0190318e+07,0
0.0,0.0,0.0,78986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,711.0,1.6477236e+09,1.6477243e+09,1.6477112e+09,2.869895e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477171e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220326e+07,2.0190318e+07,0
0.0,0.0,0.0,1.081675e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,608.0,1.6477238e+09,1.6477244e+09,1.6477112e+09,2.869911e+06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477172e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,3.390856e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,700.0,1.647758e+09,1.6477587e+09,1.6477215e+09,2.871072e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477516e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.022022e+07,2.0190318e+07,0
0.0,0.0,0.0,2.163322e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,1.6477368e+09,1.6477375e+09,1.6477124e+09,2.870187e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477303e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,64860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,641.0,1.6477207e+09,1.6477213e+09,1.6477107e+09,2.869746e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477142e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,2.839558e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,649.0,1.6477518e+09,1.6477524e+09,1.6477204e+09,2.87095e+06,0.0,0.0,0.0,0.0,0.0,3.0,20.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6477453e+09,16.0,16.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,2.0220304e+07,2.0190318e+07,0
0.0,0.0,0.0,2.889093e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,634.0,1.647759e+09,1.6477596e+09,1.6477226e+09,2.871119e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477524e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0211224e+07,2.0190318e+07,0
0.0,0.0,0.0,2.979236e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,637.0,1.6477206e+09,1.6477212e+09,1.6477107e+09,2.869741e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647714e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,2.058359e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,580.0,1.647751e+09,1.6477516e+09,1.6477204e+09,2.870909e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477444e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,57306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,657.0,1.6477283e+09,1.6477289e+09,1.6477121e+09,2.870095e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477217e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,1.661104e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,620.0,1.6477556e+09,1.6477562e+09,1.6477215e+09,2.87103e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647749e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220326e+07,2.0190318e+07,0
0.0,0.0,0.0,84077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,585.0,1.6477298e+09,1.6477303e+09,1.6477121e+09,2.870136e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477231e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220326e+07,2.0190318e+07,0
0.0,0.0,0.0,1.436028e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,665.0,1.6477224e+09,1.6477231e+09,1.6477112e+09,2.869831e+06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477158e+09,16.0,16.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,130647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,624.0,1.6477587e+09,1.6477594e+09,1.6477226e+09,2.871106e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477522e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,2.336688e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,635.0,1.6477449e+09,1.6477455e+09,1.6477132e+09,2.870404e+06,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477384e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0220204e+07,2.0190318e+07,0
0.0,0.0,0.0,128858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,596.0,1.6477226e+09,1.6477233e+09,1.6477112e+09,2.869844e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477161e+09,16.0,16.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,2.0220326e+07,2.0211026e+07,0
0.0,0.0,0.0,84301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,683.0,1.6477201e+09,1.6477207e+09,1.6477107e+09,2.86972e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477135e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220124e+07,2.0190318e+07,0
0.0,0.0,0.0,1.612443e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,690.0,1.6477276e+09,1.6477283e+09,1.6477121e+09,2.870087e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477211e+09,16.0,16.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,17678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,604.0,1.6477404e+09,1.647741e+09,1.6477124e+09,2.870245e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477339e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,995475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,568.0,1.6477243e+09,1.6477249e+09,1.6477117e+09,2.869946e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477176e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,963785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,654.0,1.6477439e+09,1.6477445e+09,1.6477132e+09,2.870354e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477373e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,19628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,581.0,1.6477585e+09,1.6477591e+09,1.6477226e+09,2.871096e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647752e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,127362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,626.0,1.6477198e+09,1.6477203e+09,1.6477107e+09,2.869704e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477132e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,25504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,1.6477449e+09,1.6477457e+09,1.6477132e+09,2.870408e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477385e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0220204e+07,2.0190318e+07,0
0.0,0.0,0.0,595821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,673.0,1.6477556e+09,1.6477564e+09,1.6477215e+09,2.871037e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477491e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,1.543461e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,603.0,1.647759e+09,1.6477596e+09,1.6477226e+09,2.871116e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477523e+09,16.0,16.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,2.0220312e+07,2.0190318e+07,0
0.0,0.0,0.0,1.297477e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,1.6477293e+09,1.6477299e+09,1.6477121e+09,2.870111e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477228e+09,16.0,16.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,2.0220126e+07,2.0190318e+07,0
0.0,0.0,0.0,1.399717e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,566.0,1.6477403e+09,1.6477409e+09,1.6477124e+09,2.870234e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477336e+09,16.0,16.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,0.0,58.0,0.0,0.0,2.0220216e+07,2.0190318e+07,0
0.0,0.0,0.0,2.425945e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,672.0,1.6477523e+09,1.647753e+09,1.6477208e+09,2.870983e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477458e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,17296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,582.0,1.6477239e+09,1.6477244e+09,1.6477112e+09,2.869914e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477172e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
0.0,0.0,0.0,161834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,708.0,1.6477236e+09,1.6477243e+09,1.6477112e+09,2.869894e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477171e+09,16.0,16.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57.0,0.0,57.0,0.0,0.0,2.0220326e+07,2.0190318e+07,0
0.0,0.0,0.0,4.714036e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,675.0,1.6477551e+09,1.6477558e+09,1.6477208e+09,2.87101e+06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477486e+09,16.0,16.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,2.0220324e+07,2.0190318e+07,0
