timestamp,extension_id,field,old_value,new_value,confidence,method
2026-08-29T10:27:59,obdhcplpbliifflekgclobogbdliddjd,reason,Not yet confirmed,In store but Suspicious,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:02,oknpgmaeedlbdichgaghebhiknmghffa,version,Not Confirmed,1.4.6,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:02,oknpgmaeedlbdichgaghebhiknmghffa,store,Not Confirmed,Chrome,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:02,oknpgmaeedlbdichgaghebhiknmghffa,date,N/A,8/29/2026,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:02,oknpgmaeedlbdichgaghebhiknmghffa,reason,Not yet confirmed,Policy Violation,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:05,olkpikmlhoaojbbmmpejnimiglejmboe,version,Not Confirmed,5.6.7,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:05,olkpikmlhoaojbbmmpejnimiglejmboe,store,Not Confirmed,Chrome,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:05,olkpikmlhoaojbbmmpejnimiglejmboe,date,N/A,8/29/2026,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:05,olkpikmlhoaojbbmmpejnimiglejmboe,reason,Not yet confirmed,Policy Violation,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:08,ofpnikijgfhlmmjlpkfaifhhdonchhoi,extension_name,Not Found,Accept all cookies,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:08,ofpnikijgfhlmmjlpkfaifhhdonchhoi,version,Not Confirmed,1.0.4,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:08,ofpnikijgfhlmmjlpkfaifhhdonchhoi,store,Not Confirmed,Chrome,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:08,ofpnikijgfhlmmjlpkfaifhhdonchhoi,sha256,Not Found,0148189055e9efe1a22eaad559be48394313fc81ea60275ab7bad3da63333b40,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:08,ofpnikijgfhlmmjlpkfaifhhdonchhoi,date,N/A,8/29/2026,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:08,ofpnikijgfhlmmjlpkfaifhhdonchhoi,reason,Not yet confirmed,In store but Suspicious,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:11,ocginjipilabheemhfbedijlhajbcabh,extension_name,Not Found,Night Shift,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:11,ocginjipilabheemhfbedijlhajbcabh,version,Not Confirmed,1.1.10,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:11,ocginjipilabheemhfbedijlhajbcabh,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:11,ocginjipilabheemhfbedijlhajbcabh,sha256,Not Found,e403d3c1793315c71728b2ac65e636311be903b96d9df44616e5fd38402a7a00,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:11,ocginjipilabheemhfbedijlhajbcabh,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:11,ocginjipilabheemhfbedijlhajbcabh,reason,Not yet confirmed,Policy Violation,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:15,npdkkcjlmhcnnaoobfdjndibfkkhhdfn,extension_name,Not Found,Read Aloud TTS: Text to Speech AI Voice Generator,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:15,npdkkcjlmhcnnaoobfdjndibfkkhhdfn,version,Not Confirmed,2.1.5,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:15,npdkkcjlmhcnnaoobfdjndibfkkhhdfn,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:15,npdkkcjlmhcnnaoobfdjndibfkkhhdfn,sha256,Not Found,bff0d343c11050701358efe0778172245e1eb925b8f27e0b5263e935fdb7218d,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:15,npdkkcjlmhcnnaoobfdjndibfkkhhdfn,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:15,npdkkcjlmhcnnaoobfdjndibfkkhhdfn,reason,Not yet confirmed,Malware,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:28:35,pfnmibjifkhhblmdmaocfohebdpfppkf,version,Not Confirmed,4.0.1,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:35,pfnmibjifkhhblmdmaocfohebdpfppkf,store,Not Confirmed,Chrome,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:35,pfnmibjifkhhblmdmaocfohebdpfppkf,date,N/A,8/29/2026,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:28:35,pfnmibjifkhhblmdmaocfohebdpfppkf,reason,Not yet confirmed,Policy Violation,Low,declared capability only (archived manifest — extension delisted)
2026-08-29T10:29:00,okkffdhbfplmbjblhgapnchjinanmnij,extension_name,Not Found,Screenshot - Webpage Screen Capture,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:00,okkffdhbfplmbjblhgapnchjinanmnij,version,Not Confirmed,1.4.1,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:00,okkffdhbfplmbjblhgapnchjinanmnij,store,Not Confirmed,Chrome,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:00,okkffdhbfplmbjblhgapnchjinanmnij,sha256,Not Found,3a0c2c1644b28989051ed76401aabc487acbb7ce1e789602ceac314deab67ee7,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:00,okkffdhbfplmbjblhgapnchjinanmnij,date,N/A,8/29/2026,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:00,okkffdhbfplmbjblhgapnchjinanmnij,reason,Not yet confirmed,In store but Suspicious,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:15,pmlcjncilaaaemknfefmegedhcgelmee,extension_name,Not Found,Tetris Classic,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:15,pmlcjncilaaaemknfefmegedhcgelmee,version,Not Confirmed,1.1.0,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:15,pmlcjncilaaaemknfefmegedhcgelmee,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:15,pmlcjncilaaaemknfefmegedhcgelmee,sha256,Not Found,2a7ffd8a848d3e124d270dba6a93b96b889698696326e0e8c71774a53e5ab905,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:15,pmlcjncilaaaemknfefmegedhcgelmee,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:15,pmlcjncilaaaemknfefmegedhcgelmee,reason,Not yet confirmed,Malware,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:16,plmlopfeeobajiecodiggabcihohcnge,extension_name,Not Found,Sound Booster - Boost My Bass,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:16,plmlopfeeobajiecodiggabcihohcnge,version,Not Confirmed,3.3.9,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:16,plmlopfeeobajiecodiggabcihohcnge,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:16,plmlopfeeobajiecodiggabcihohcnge,sha256,Not Found,febd62f73867e4b9c5d73aab1f92ae443c79cc7aca3a28b31aaa35a7c853e0da,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:16,plmlopfeeobajiecodiggabcihohcnge,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:16,plmlopfeeobajiecodiggabcihohcnge,reason,Not yet confirmed,Malware,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:17,pmilcmjbofinpnbnpanpdadijibcgifc,extension_name,Not Found,Sound Booster - Increase audio volume above maximum,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:17,pmilcmjbofinpnbnpanpdadijibcgifc,version,Not Confirmed,2.0.0,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:17,pmilcmjbofinpnbnpanpdadijibcgifc,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:17,pmilcmjbofinpnbnpanpdadijibcgifc,sha256,Not Found,128ea466fea249b2a083023083261b6326ed322eb888fdcf86f2155a7738ac2d,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:17,pmilcmjbofinpnbnpanpdadijibcgifc,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:17,pmilcmjbofinpnbnpanpdadijibcgifc,reason,Not yet confirmed,Adware,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:43,phfkifnjcmdcmljnnablahicoabkokbg,extension_name,Not Found,Custom Cursors for Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:43,phfkifnjcmdcmljnnablahicoabkokbg,version,Not Confirmed,2.0.13,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:43,phfkifnjcmdcmljnnablahicoabkokbg,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:43,phfkifnjcmdcmljnnablahicoabkokbg,sha256,Not Found,d4945c234fbc4b83ce28128fc702b6424cfa1ed59ba0f4df193d907a68810811,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:43,phfkifnjcmdcmljnnablahicoabkokbg,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:43,phfkifnjcmdcmljnnablahicoabkokbg,reason,Not yet confirmed,Malware,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pnanegnllonoiklmmlegcaajoicfifcm,extension_name,Not Found,Floating Video with Playback Controls,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pnanegnllonoiklmmlegcaajoicfifcm,version,Not Confirmed,2.1,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pnanegnllonoiklmmlegcaajoicfifcm,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pnanegnllonoiklmmlegcaajoicfifcm,sha256,Not Found,30a765fc437610f20cfa6013f159d441e37a112dc1b4099cf870df69c064eb7e,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pnanegnllonoiklmmlegcaajoicfifcm,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pnanegnllonoiklmmlegcaajoicfifcm,reason,Not yet confirmed,Malware,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pjbgfifennfhnbkhoidkdchbflppjncb,extension_name,Not Found,Dark Mode - Dark Reader for hrome,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pjbgfifennfhnbkhoidkdchbflppjncb,version,Not Confirmed,1.4.15,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pjbgfifennfhnbkhoidkdchbflppjncb,store,Not Confirmed,Chrome,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pjbgfifennfhnbkhoidkdchbflppjncb,sha256,Not Found,c7c949093c2ee9a1b368e0e4f67ab7dabd94d3766c322680aec9dda2eaaa4ff4,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pjbgfifennfhnbkhoidkdchbflppjncb,date,N/A,8/29/2026,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:29:48,pjbgfifennfhnbkhoidkdchbflppjncb,reason,Not yet confirmed,In store but Suspicious,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:30:05,pooaemmkohlphkekccfajnbcokjlbehk,extension_name,Not Found,Cleaner - history & cache clean,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:30:05,pooaemmkohlphkekccfajnbcokjlbehk,version,Not Confirmed,1.1.33,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:30:05,pooaemmkohlphkekccfajnbcokjlbehk,store,Not Confirmed,Chrome,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:30:05,pooaemmkohlphkekccfajnbcokjlbehk,sha256,Not Found,10ce0ef1546860c45d21caaa7571099ae8b8d1bc687a698b47e48c634f89ca0a,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:30:05,pooaemmkohlphkekccfajnbcokjlbehk,date,N/A,8/29/2026,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:30:05,pooaemmkohlphkekccfajnbcokjlbehk,reason,Not yet confirmed,Spyware,Medium,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:31:24,pegfdldddiilihjahcpdehhhfcbibipg,extension_name,Not Found,Super Mario Bros Game,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:31:24,pegfdldddiilihjahcpdehhhfcbibipg,version,Not Confirmed,1.0.5,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:31:24,pegfdldddiilihjahcpdehhhfcbibipg,store,Not Confirmed,Chrome,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:31:24,pegfdldddiilihjahcpdehhhfcbibipg,sha256,Not Found,c02a9d5566711a8bd553cff10a1f9ea05e264a05f1d526cad82d5a688cad6a75,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:31:24,pegfdldddiilihjahcpdehhhfcbibipg,date,N/A,8/29/2026,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:31:24,pegfdldddiilihjahcpdehhhfcbibipg,reason,Not yet confirmed,In store but Suspicious,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:32:38,ojnagfkemdilpdkjehfajjmcnaefhjhn,extension_name,Not Found,Super Mario Bros Classic,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:32:38,ojnagfkemdilpdkjehfajjmcnaefhjhn,version,Not Confirmed,1.1.7,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:32:38,ojnagfkemdilpdkjehfajjmcnaefhjhn,store,Not Confirmed,Chrome,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:32:38,ojnagfkemdilpdkjehfajjmcnaefhjhn,sha256,Not Found,a90b3702f7998e7243a0dadff183dc646a28cc3ab97c8950fdb30e57cda47c2d,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:32:38,ojnagfkemdilpdkjehfajjmcnaefhjhn,date,N/A,8/29/2026,Low,XGBoost + Isolation Forest (sandbox unavailable)
2026-08-29T10:32:38,ojnagfkemdilpdkjehfajjmcnaefhjhn,reason,Not yet confirmed,In store but Suspicious,Low,XGBoost + Isolation Forest (sandbox unavailable)
