n_iframes,has_fixed_iframe,max_zindex,full_viewport,drag_prevent,n_forms,n_inputs,n_pw_inputs,n_hidden_inputs,n_ext_scripts,form_ext_action,title_brand,favicon_brand,has_overlay,has_redirect,html_size_kb,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,32,1,19,0,0,1,0,0,0,47,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,2,12,0,10,0,0,0,0,0,0,69,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1
0,0,9999,1,0,1,9,1,6,0,0,0,0,0,1,47,1
0,0,0,0,0,1,7,2,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,7,0,5,1,0,0,0,1,0,28,1
0,0,0,0,0,1,8,0,5,1,0,0,0,1,0,27,1
0,0,0,0,0,2,18,1,13,0,1,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,112,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,24,0,0,1,10,0,0,0,0,0,0,0,0,5,1
0,0,99,1,0,2,11,1,8,0,1,1,0,1,0,12,1
0,0,99,1,0,1,2,0,0,0,0,1,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,1,25,0,6,4,0,1,0,1,0,23,1
0,0,0,0,0,1,5,1,2,0,0,0,0,0,0,3,1
1,0,0,0,0,6,17,1,8,0,1,0,0,1,1,43,1
0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,5,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,86,1
0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,4,1
0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,1,5,1,2,0,0,0,0,0,0,3,1
0,0,2,0,0,2,6,0,2,0,1,0,0,0,0,47,1
0,0,9999,1,1,1,9,1,6,0,0,0,0,1,0,29,1
2,1,9999,1,0,2,6,1,1,10,0,0,0,1,1,140,1
0,0,0,0,0,1,3,1,0,8,0,0,0,1,1,19,1
0,0,0,0,0,1,3,1,0,8,0,0,0,1,1,16,1
0,0,99,1,0,2,11,1,8,0,1,1,0,1,0,12,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1
0,0,1100,1,1,0,0,0,0,0,0,0,0,1,0,715,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,5,0,0,2,2,0,0,0,0,0,0,1,0,4,1
0,0,0,0,0,1,7,1,3,7,0,0,0,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
0,0,101,0,0,2,11,0,0,0,1,0,0,1,0,48,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,1
0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,29,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,0,0,1,4,0,0,0,0,1,0,0,0,2,1
1,1,9999,0,0,1,12,1,10,2,0,1,1,1,1,99,1
0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,2,1
0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,4,1
0,0,0,0,0,6,25,0,9,0,1,1,1,0,0,70,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
1,0,0,0,0,1,4,1,1,0,0,0,0,0,0,8,1
0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,21,1
0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,12,1
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
0,0,1070,1,1,1,2,1,0,5,0,0,0,1,0,246,1
1,0,0,0,0,3,7,1,2,0,1,1,1,1,0,100,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,7,1
3,1,9999,0,0,2,3,1,0,0,1,0,0,0,1,72,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,13,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1
0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,13,0,0,1,4,0,0,1,0,0,0,0,0,4,1
0,0,0,0,0,3,11,1,4,8,0,1,1,0,1,44,1
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
0,0,900,1,0,1,2,0,0,3,0,0,0,1,0,64,1
0,0,0,0,0,1,2,1,0,7,0,0,1,0,1,44,1
0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,6,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,6,1
0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,21,1
0,0,0,0,0,2,4,2,0,3,0,1,0,1,0,12,1
1,0,0,0,0,1,3,1,0,19,0,0,0,1,0,16,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,2,5,0,2,1,0,0,1,0,0,44,1
0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,5,1
0,0,0,0,0,1,12,1,5,1,0,0,0,1,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,11,1
0,0,1001,1,1,0,0,0,0,2,0,0,0,1,0,166,1
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,2,7,1,1,0,0,0,0,0,0,14,1
0,0,9999,1,0,1,8,3,2,0,0,0,0,1,0,23,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,95,1
1,1,18,1,0,1,8,0,5,3,0,0,0,1,0,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,41,1
0,0,9999,1,1,0,0,0,0,2,0,0,0,1,0,27,1
0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,9999,1,1,1,2,0,0,33,0,0,0,1,1,338,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,2,0,2,2,0,0,0,0,0,10,1
0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,77,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
1,1,9999,0,0,1,3,1,0,20,0,0,1,0,0,22,1
0,0,101,1,0,1,5,1,0,1,0,0,0,1,1,8,1
0,0,0,0,0,2,9,0,5,0,1,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,28,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,95,1
0,0,3,0,0,1,3,1,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1,9999,1,1,2,46,1,15,0,1,0,0,1,0,1787,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1
0,0,9999,1,0,2,3,0,0,0,0,0,0,1,1,394,1
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,1,4,1,1,0,0,1,0,0,0,3,1
2,1,0,1,0,3,63,1,54,0,0,0,0,1,0,277,1
2,1,9999,1,1,0,0,0,0,10,0,0,0,1,0,105,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
0,0,9999,0,1,1,7,1,2,2,0,0,0,0,1,39,1
0,0,9999,1,0,1,8,3,2,0,0,0,0,1,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,1,3,1,0,8,0,0,0,1,1,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1001,1,0,1,3,0,0,6,0,0,1,0,0,35,1
0,0,0,0,0,2,18,1,13,0,1,0,0,0,0,9,1
2,0,9999,1,0,1,13,1,10,0,0,0,0,1,1,33,1
2,1,9999,1,1,1,1,0,0,1,0,0,0,0,1,140,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,10,1,4,6,0,0,0,1,0,46,1
0,0,0,0,0,1,4,1,1,3,0,1,0,0,0,9,1
0,0,0,0,0,1,2,0,0,3,0,1,0,0,0,2,1
0,0,0,0,0,4,18,1,10,3,0,0,0,0,0,215,1
0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,42,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,13,0,0,1,4,0,0,1,0,0,0,0,0,4,1
0,0,0,1,1,0,2,0,0,2,0,0,1,1,0,46,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1,0,100,0,0,1,10,1,8,0,0,0,0,0,0,8,1
0,0,0,0,0,1,5,1,2,0,0,1,0,0,0,5,1
1,0,0,0,0,2,34,2,27,1,0,0,1,0,1,53,1
1,1,9999,1,1,1,2,1,0,1,0,1,0,0,0,130,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,9,1,4,4,0,1,0,1,0,410,1
0,0,0,0,0,2,6,1,1,1,1,0,1,0,0,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,174,1
0,0,3,0,0,1,3,1,0,0,0,0,0,0,0,2,1
4,0,0,0,0,2,40,2,28,0,1,1,0,1,1,220,1
1,0,12,0,0,0,4,1,2,1,0,0,0,0,0,9,1
0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,2,1
1,0,0,0,0,1,9,1,4,0,0,1,1,1,0,34,1
0,0,0,0,1,20,20,0,20,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
0,0,0,0,0,1,4,2,1,0,0,1,1,0,0,7,1
0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,4,1
0,0,99,1,0,1,2,0,0,0,0,1,0,0,0,6,1
0,0,999,0,0,5,18,3,5,0,0,0,0,1,0,132,1
0,0,0,0,0,1,8,0,5,1,0,0,0,1,0,34,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
0,0,1,1,0,6,22,6,0,0,0,0,0,1,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1
0,0,9999,1,0,1,8,3,2,0,0,0,0,1,0,23,1
0,0,99,1,0,1,2,0,0,0,0,1,0,0,0,6,1
0,0,33,0,1,1,7,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,1,7,0,2,0,0,0,0,0,1,13,1
0,0,9999,0,0,1,3,1,0,2,0,1,0,0,0,8,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
1,1,9999,1,0,2,22,1,19,1,0,0,1,1,0,193,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,1
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,50,1
0,0,99,0,0,1,2,1,0,8,0,0,0,0,1,97,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,6,1
0,0,0,0,0,3,16,1,14,1,0,0,0,0,1,6,1
0,0,0,0,0,1,4,1,2,0,0,1,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
0,0,0,0,0,2,36,1,27,5,1,0,0,0,0,71,1
0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,2,1
1,1,9999,1,0,2,32,1,28,2,0,0,0,1,0,132,1
2,0,9999,1,0,1,13,1,10,0,0,0,0,1,1,33,1
0,0,0,0,0,2,6,1,1,0,1,0,0,0,1,15,1
0,0,0,0,0,1,12,1,10,0,0,1,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,1
0,0,1000,1,0,4,16,0,4,1,0,0,0,1,0,66,1
1,0,9999,0,0,1,3,0,1,5,0,1,1,0,1,26,1
0,0,0,0,0,1,4,1,2,0,0,1,0,0,0,2,1
0,0,9999,1,0,1,21,1,8,3,0,0,0,1,0,135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
0,0,0,0,0,1,3,1,0,8,0,1,0,1,1,14,1
0,0,0,1,0,1,21,1,0,3,0,0,0,0,0,8,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,95,1
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,125,1
0,0,9999,1,1,1,4,0,3,0,0,0,0,1,0,605,1
0,0,0,1,0,1,21,1,0,3,0,0,0,0,0,8,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,9999,1,1,1,2,0,1,0,0,0,0,0,1,81,1
0,0,9999,1,0,2,5,3,0,2,0,0,0,1,0,204,1
0,0,0,0,0,0,11,1,0,7,0,0,0,0,0,37,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,2,0,0,1,4,1,0,0,0,0,0,0,0,8,1
0,0,0,0,0,2,5,0,2,1,0,0,1,0,0,44,1
5,1,1060,1,1,2,2,1,0,4,0,0,0,1,0,56,1
1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,27,1
1,1,9999,1,1,1,2,1,0,1,0,1,1,0,0,137,1
0,0,0,1,0,2,7,1,1,5,0,1,1,1,1,11,1
0,0,0,0,0,1,5,1,2,5,0,0,0,0,0,42,1
0,0,0,0,0,1,5,1,2,4,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
0,0,0,0,0,1,4,1,1,2,0,0,0,0,0,44,1
0,0,0,0,0,1,17,3,0,7,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,2,40,2,28,1,1,1,0,1,0,224,1
0,0,200,1,0,1,5,1,0,0,0,1,1,0,0,18,1
1,0,0,1,0,0,0,0,0,19,0,0,0,0,1,51,1
0,0,0,0,0,2,26,1,23,0,0,0,0,0,1,54,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,0,0,0,1,14,1,12,1,0,0,0,1,1,256,1
0,0,50,1,0,1,5,1,3,0,0,0,0,1,0,24,1
1,1,9999,1,0,2,22,1,19,1,0,0,1,1,0,193,1
0,0,0,0,0,1,11,0,5,1,0,0,0,1,0,26,1
0,0,0,0,0,1,7,1,5,0,0,0,1,0,0,8,1
1,0,0,0,0,4,12,1,3,1,1,0,0,1,1,46,1
0,0,0,0,0,2,26,0,23,0,0,0,0,0,0,45,1
0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,155,1
0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,77,1
0,0,991,1,1,1,4,0,4,1,0,0,0,0,0,102,1
1,0,0,0,0,1,2,0,0,4,0,0,0,1,1,191,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,9,1
0,0,0,1,0,1,1,0,0,29,0,0,0,0,0,57,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,0,0,1,20,20,0,20,0,0,0,0,0,0,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,0,0,0,2,7,1,4,2,0,0,0,0,1,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1,0,0,0,0,6,17,1,8,0,1,0,0,1,1,43,1
0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,999,1,0,2,6,1,1,0,1,0,0,0,0,64,1
0,0,100,0,0,1,2,1,0,1,0,0,0,0,0,6,1
0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,110,1
0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,1
0,0,999,1,0,0,0,0,0,0,0,0,0,0,0,77,1
0,0,0,0,0,1,5,1,2,3,0,0,0,1,0,6,1
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
0,0,0,0,0,1,5,0,3,1,0,0,0,0,0,6,1
0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,8,1
1,1,9999,1,0,2,15,0,0,5,0,1,0,1,0,396,1
0,0,200,1,0,1,5,1,0,0,0,1,1,0,0,18,1
0,0,0,0,0,2,4,1,1,0,0,1,1,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,9999,1,1,1,2,0,0,11,0,0,0,1,1,327,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1
0,0,3,0,1,4,32,1,9,0,1,0,1,1,0,39,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,4,1,1,3,0,0,0,0,0,4,1
0,0,99,0,0,1,2,1,0,7,0,1,0,0,1,13,1
0,0,5000,1,0,3,13,0,0,0,0,0,1,1,0,116,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6,1
0,0,0,0,1,0,3,1,0,1,0,0,1,0,0,13,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,52,1
0,0,0,0,0,6,36,1,24,0,1,0,0,1,0,148,1
0,0,0,0,0,1,2,0,1,0,0,1,1,1,0,16,1
1,1,9999,0,1,0,0,0,0,1,0,0,1,1,1,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
0,0,0,0,0,1,6,0,5,4,0,1,1,0,0,10,1
0,0,1070,1,1,1,2,1,0,7,0,1,0,1,1,237,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,7,1
0,0,9999,1,1,1,2,0,0,0,0,0,0,0,0,15,1
0,0,0,0,0,2,8,0,4,0,1,0,0,0,1,32,1
1,1,9999,1,1,1,3,1,0,0,0,0,1,1,0,821,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,1,7,1,4,7,0,0,1,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,9999,1,1,1,2,1,0,2,0,1,1,0,0,140,1
0,0,0,0,0,1,4,0,1,21,0,0,0,1,0,14,1
1,0,0,0,0,1,6,1,3,0,1,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,6,1
0,0,1001,1,0,1,3,0,0,6,0,0,1,0,0,35,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,0,0,0,1,3,1,0,0,1,0,1,0,0,12,1
0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,34,1
0,0,0,0,0,1,15,1,8,0,0,0,0,0,0,15,1
0,0,0,0,0,1,4,1,2,0,0,1,0,0,0,2,1
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,8,0,1,7,0,0,0,0,1,33,1
0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,1,9999,1,1,1,4,1,0,2,1,0,1,1,0,36,1
0,0,1000,0,0,2,9,1,1,0,1,0,0,0,0,79,1
0,0,0,0,0,3,12,1,7,0,0,0,0,0,0,67,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,900,1,0,1,2,0,0,3,0,0,0,1,1,64,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,4,1
0,0,9999,0,0,0,0,0,0,8,0,0,0,0,0,29,1
0,0,0,0,0,2,9,0,5,1,0,0,0,1,1,34,1
1,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,18,1
0,0,0,1,0,1,5,0,5,0,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,11,0,1,1,5,0,0,1,0,0,0,0,0,6,1
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,1
0,0,99,1,0,2,11,1,8,0,1,1,0,1,0,12,1
0,0,99,1,0,2,11,1,8,0,1,1,0,1,0,12,1
8,1,1050,1,1,2,4,0,2,0,0,0,0,1,1,3203,1
0,0,99,1,0,1,2,0,0,0,0,1,0,0,0,6,1
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,0,0,0,1,1,0,0,5,0,0,0,1,1,19,1
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,1,0,0,3,1,0,6,0,0,0,0,1,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0,0,0,2,45,2,21,3,1,1,1,0,0,69,1
0,0,7,0,0,1,2,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1000,0,0,3,17,1,8,9,1,0,0,0,0,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,3,0,1,0,0,1,0,1,0,8,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,16,0,1,1,5,0,0,1,0,0,0,0,0,7,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,2,34,2,27,1,0,0,1,0,1,53,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
1,1,9999,0,0,1,4,1,0,0,0,1,0,0,0,26,1
0,0,0,0,0,1,10,0,5,1,0,1,0,0,0,25,1
2,0,2002,1,0,1,4,0,0,0,0,0,0,1,0,116,1
0,0,0,0,0,1,3,1,0,8,0,0,0,1,1,19,1
0,0,1,1,0,6,22,6,0,0,0,1,0,1,0,9,1
0,0,1,1,0,6,22,6,0,0,0,0,0,1,0,9,1
0,0,0,0,0,1,21,1,17,0,0,0,0,0,0,9,1
0,0,0,0,0,1,9,1,2,0,0,0,0,1,1,70,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
2,1,9999,1,1,0,0,0,0,10,0,0,0,1,0,105,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1
0,0,0,0,0,2,18,1,13,0,1,0,0,0,0,9,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,0,0,0,0,2,8,1,1,5,1,0,0,1,1,314,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,127,1
0,0,9999,1,1,1,2,1,0,0,0,0,0,1,0,115,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,1
0,0,0,0,0,3,29,0,16,0,0,1,0,0,0,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,10,1,1,1,2,1,0,0,0,0,0,0,0,223,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,7,1
0,0,0,0,0,1,4,1,2,0,0,1,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
6,0,0,0,0,7,33,2,17,1,1,1,0,1,1,403,1
0,0,991,1,1,1,5,0,4,1,0,0,0,0,0,99,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,13,2,7,0,0,1,1,0,1,37,1
0,0,99,1,0,2,11,1,8,0,1,1,0,1,0,12,1
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
0,0,0,0,0,1,6,1,1,0,0,1,0,1,0,14,1
0,0,0,0,0,1,2,1,0,0,0,1,1,1,0,10,1
0,0,7,0,0,1,4,0,0,0,0,1,0,0,0,2,1
0,0,0,0,0,1,3,1,0,9,0,0,0,1,0,8,1
0,0,0,0,0,1,9,1,5,12,0,0,0,0,1,14,1
0,0,2,1,0,0,3,1,0,6,0,0,0,0,1,28,1
2,1,0,0,0,1,32,1,29,0,1,0,0,0,0,46,1
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,6,22,6,0,0,0,0,0,1,0,9,1
0,0,0,0,0,2,4,0,0,4,0,0,0,0,0,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1
0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,1,1
