label,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms
0,7,14.9027,1.111634,0.096722,11.174
0,8,747.9373,2.393454,0.688712,1207.4584
0,13,0.0021,1.218762,0.759259,0.0017
0,6,62.4778,1.452931,0.372702,61.2284
0,32,3733.3985,1.285217,0.253333,3236.4036
0,8,18.3121,1.523847,0.390989,18.8219
0,24,13.6107,2.332138,0.808173,21.4099
0,6,425.4442,2.211766,0.596484,634.6931
0,10,37.5043,1.734297,0.635491,43.8719
0,14,455.1285,3.391933,0.837163,1041.2697
0,63,10.4325,5.767835,0.955928,40.5866
0,16,400.7032,3.70218,0.860941,1000.604
0,19,573.7919,3.978916,0.881916,1539.9306
0,6,9.5436,1.469245,0.385568,9.4578
0,17,317.8109,3.864342,0.870885,828.3737
0,29,4209.4321,3.658451,0.857065,10387.3
0,9,7.3911,1.826951,0.504269,9.1079
0,60,1970.0143,1.996709,0.605997,2653.1757
0,6,999.58,2.077711,0.575702,1400.8272
0,27,2350.9861,1.821273,0.529811,2888.0652
0,23,4782.2635,1.039361,0.059194,3352.6013
0,6,1312.0178,2.196004,0.594184,1943.3665
0,7,13.5183,1.172164,0.174117,10.6879
0,6,6.1842,2.19174,0.59369,9.1423
0,39,3.9413,1.940446,0.680023,5.1585
0,33,3681.2474,3.911718,0.875,9712.8
0,12,16.5879,2.036542,0.609916,22.7859
0,13,9.2239,2.114974,0.637413,13.1584
0,98,99.5306,9.008747,0.977468,604.7875
0,42,2752.5426,1.607161,0.449375,2983.8394
0,30,2093.3696,1.968912,0.581327,2780.0603
0,11,7.2468,1.665089,0.50747,8.1389
0,16,348.4391,3.716555,0.86143,873.4728
0,17,317.6946,3.86813,0.871004,828.8823
0,18,58.2382,1.599058,0.586352,62.8137
0,6,199.4316,1.364615,0.201247,183.5634
0,20,774.6962,3.160984,0.844437,1651.7169
0,8,17100,2.649123,0.715,30554.85
0,8,4.454,2.612507,0.71134,7.8486
0,6,674.2216,2.153211,0.587741,979.1995
0,45,2620.6746,1.682426,0.486143,2973.9325
0,7,9.933,1.506687,0.321581,10.0945
0,64,1832.4216,2.092283,0.633934,2585.9961
0,14,2642.5483,1.620252,0.471416,2887.9361
0,15,369.8298,3.571156,0.850816,890.8256
0,65,105.1523,6.006534,0.958297,426.0147
0,25,18.1315,1.835684,0.678657,22.4499
0,8,4.5974,2.5681,0.707108,7.9636
0,11,15.7636,1.038087,0.066194,11.0375
0,30,3982.714,1.224589,0.203463,3289.6637
0,395,917.9172,10.54773,0.958014,0.9495
0,54,1238.5355,2.597165,0.752293,2169.6515
0,30,2117.796,1.923014,0.576443,2746.9356
0,25,1326.2404,2.529966,0.734752,2263.1787
0,42,2856.4991,1.562926,0.428701,3011.3024
0,67,1746.2492,2.156922,0.650703,2540.5197
0,30,3968.711,1.229096,0.206276,3290.1623
0,37,22.3995,2.629573,0.835325,39.7289
0,11,522.7456,2.908757,0.784296,1025.6041
0,24,245.3103,3.931181,0.894678,650.4602
0,6,1486.8552,2.229879,0.599326,2236.3096
0,14,1777.1947,2.101446,0.644739,2519.0409
0,7,188.9012,2.447615,0.66646,311.86
0,38,3123.0499,1.475386,0.375391,3107.8957
0,17,1131.8467,3.772336,0.867621,2879.9165
0,6,632.0968,1.445178,0.375379,616.1504
0,6,969.46,2.180855,0.591917,1426.0629
0,23,3268.8782,1.442718,0.346227,3180.9895
0,34,3514.1939,1.353627,0.297162,3208.5341
0,6,14.3278,2.109536,0.580702,20.3868
0,11,9.6705,1.446346,0.535071,9.4342
0,8,4.5774,2.557828,0.706059,7.8972
0,22,30666.6715,0.015343,-0.989019,10.587
0,104,1145.9465,2.722989,0.770811,2104.7092
0,6,7.4588,2.102494,0.579647,10.5776
0,48,2469.5892,1.713864,0.506082,2854.8483
0,44,2745.3329,1.599,0.450939,2960.9123
0,86,3.6915,2.931902,0.874064,7.3002
0,39,3039.4142,1.509043,0.392118,3093.667
0,10,660.1793,2.814262,0.764786,1253.1653
0,17,376.0238,3.587434,0.861288,909.8739
0,13,459.0061,3.238433,0.822639,1002.6174
0,7,998.4783,2.443175,0.66595,1645.414
0,38,3125.1928,1.475705,0.374962,3110.7004
0,8,18.9897,1.961348,0.6136,25.122
0,40,2966.3233,1.552867,0.418369,3106.954
0,7,1490.325,2.445894,0.666259,2458.6718
0,30,3981.3842,1.227935,0.203728,3297.5491
0,13,257.4154,2.765886,0.794681,480.2316
0,9,644.5545,2.73085,0.742176,1187.2423
0,56,30909.223,0.133298,0.988393,10.144
0,38,3130.6502,1.463659,0.37387,3090.6961
0,25,2550.624,1.709081,0.489881,2940.2952
0,13,7184.7495,3.451756,0.832913,16727.6
0,51,175.8932,4.966835,0.942296,589.2651
0,65,972.6692,7.507417,0.966689,4925.356
0,28,2262.4752,1.862434,0.54751,2842.1477
0,67,1761.0847,2.143128,0.64866,2545.7184
0,5,3440.5085,1.73204,0.999991,0.016
0,7,26.5298,1.639652,0.527435,29.3405
0,20,9.1588,1.692055,0.654262,10.4528
0,11,517.1715,3.02816,0.792032,1056.3197
0,25,3165.1748,3.865959,0.891083,8253.4768
0,39,3066.8025,1.514542,0.398667,3132.918
0,40,2973.1188,1.53199,0.411264,3072.2049
0,8,12.3237,2.634091,0.713262,21.8955
0,46,2.2098,2.969575,0.810302,4.4261
0,6,865.1998,2.206749,0.595755,1287.8084
0,53,2233.3636,1.874,0.562088,2823.0009
0,68,1721.5246,2.175917,0.655594,2526.6055
0,6,20700,1.89372,0.540917,26440.4
0,13,423.0051,3.362429,0.828717,959.3581
0,35,3384.8994,5.819966,0.941132,13287.65
0,30,3995.0977,1.242459,0.216653,3348.0466
0,68,3.826,2.947206,0.88339,7.6056
0,12,112.9424,2.019367,0.707051,153.8346
0,13,512.9973,3.06397,0.813368,1060.1849
0,6,797.6014,2.2231,0.598134,1195.9881
0,6,36.8374,1.62137,0.463556,40.2859
0,48,19.7802,2.992881,0.890372,39.9303
0,6,959.5222,2.181462,0.592024,1411.8373
0,7,1050.4267,1.129377,0.386978,800.178
0,8,9.8133,2.305101,0.676648,15.2576
0,216,540.6951,4.122186,0.891849,1503.3564
0,87,15.4362,6.686471,0.967559,69.6176
0,15,726.4261,3.654141,0.853968,1790.4354
0,17,9.9242,1.380916,0.387534,9.2437
0,44,2.4225,2.814202,0.795071,4.5983
0,6,1127.93,2.194017,0.593884,1669.1838
0,42,2831.6433,1.59297,0.442452,3042.482
0,28,1166.3966,2.722609,0.766721,2141.9706
0,58,9.1585,5.208458,0.948625,32.1748
0,44,2.944,4.251062,0.917062,8.4414
0,49,2443.182,1.733236,0.514055,2856.2456
0,7,7.9455,1.484232,0.315685,7.9544
0,16,27.3484,2.046691,0.751661,37.7543
0,13,0.0013,0.665719,0.777778,0.0006
0,6,1571.929,2.224382,0.59832,2358.4365
0,10,582.6591,2.777813,0.76199,1091.6903
0,16,26.0149,1.484467,0.406757,26.0481
0,6,10.7094,1.396434,0.307796,10.0871
0,12,9.7086,2.113363,0.621091,13.8393
0,33,3621.3328,1.324143,0.277512,3234.3374
0,6,200.6016,1.365933,0.201905,184.8186
0,6,37.6906,1.820562,0.523506,46.2829
0,12,18.7712,1.785434,0.56357,22.6057
0,65,3.8651,2.861861,0.893956,7.4609
0,65,1849.4496,2.040162,0.630111,2545.0084
0,460,103.5214,9.367243,0.979296,654.0698
0,6,1029.1692,2.095094,0.578491,1454.3614
0,36,3352.1401,1.383486,0.329577,3128.0875
0,33,1916.6381,2.053077,0.61668,2654.1614
0,29,4218.9087,3.62653,0.8565,10319.85
0,17,9.1644,1.634842,0.542638,10.1056
0,23,1143.4925,2.659226,0.771306,2051.0227
0,6,4.097,2.200813,0.594957,6.0818
0,30,3983.0281,1.227157,0.219022,3296.8222
0,14,34.7172,1.866839,0.534503,43.7153
0,5,45.3317,1.99875,0.499774,61.1143
0,43,2748.5717,1.607036,0.450286,2979.3028
0,6,13.8722,1.366761,0.218414,12.7885
0,16,2086.1265,0.201784,-0.684572,208.522
0,5,59.3255,1.998764,0.499774,79.9806
0,6,18.9872,1.801044,0.518674,23.0657
0,116,187.5037,5.071354,0.957066,641.3805
0,22,5026.966,1.017239,0.016678,3449.1411
0,5,2.5673,1.168993,0.151001,2.0242
0,10,591.7901,2.889344,0.770229,1153.3176
0,11,11.2598,1.386985,0.489372,10.5338
0,76,1597.986,5.912063,0.945274,6372.2678
0,6,6.2184,1.996312,0.560989,8.3732
0,6,997.9026,2.099862,0.579227,1413.386
0,26,13.6308,4.233101,0.904666,38.919
0,6,10.759,1.371453,0.23534,9.9526
0,12,501.3655,2.958124,0.7982,1000.3519
0,19,1128.4557,0.9157,0.426855,696.9793
0,16,677.7279,3.788989,0.863911,1732.0509
0,46,2142.8547,1.864138,0.571436,2694.3426
0,15,10.8791,1.451617,0.581577,10.6519
0,111,1054.1315,2.913501,0.793308,2071.5333
0,6,12.8882,2.210545,0.596379,19.2165
0,16,3068.8518,1.51045,0.39827,3126.5426
0,8,9.5854,1.708726,0.466724,11.0475
0,40,2984.0654,1.521558,0.403192,3062.5198
0,6,27.354,1.77506,0.511938,32.7503
0,14,5.9973,1.389874,0.462582,5.6223
0,15,8.6407,1.970492,0.590494,11.4843
0,23,93.3565,1.842991,0.743803,7.694
0,10,5.5977,1.798597,0.520844,6.7908
0,26,2656.6563,1.619654,0.468696,2902.2813
0,28,2418.1414,1.744763,0.516372,2845.7722
0,21,104.7932,1.483506,0.624217,104.8587
0,32,2442.8602,1.749113,0.525664,2882.0301
0,33,32.0856,2.75708,0.856444,59.6679
0,9,393.1179,1.821218,0.527711,482.9105
0,14,179.5311,2.964977,0.815309,359.0401
0,17,7.6238,1.783432,0.581438,9.1709
0,41,2893.498,1.551779,0.420838,3028.5514
0,45,483.2477,4.367882,0.904308,1423.7137
0,11,540.5518,2.930431,0.785711,1068.4416
0,14,5939.0979,2.7782,0.795204,11129.25
0,32,3720.2526,1.292077,0.25595,3242.2222
0,9,29.9899,1.515557,0.419725,30.657
0,10,671.6763,2.972924,0.775978,1346.8702
0,11,522.2889,3.06427,0.794246,1079.493
0,51,1999.7104,1.93362,0.587424,2608.0752
0,127,596.7067,3.907938,0.880937,1572.8617
0,13,3.8862,2.260691,0.661091,5.9259
0,9,3399.8102,1.734563,0.9999,0.168
0,7,63.4822,2.30375,0.648937,98.6436
0,23,2293.5481,1.835912,0.541246,2840.1523
0,24,5065.2674,3.277221,0.824731,11196.7
0,18,5060.0342,4.090881,0.881498,13962.15
0,16,1000.9449,3.77642,0.86349,2549.602
0,6,9.1122,1.386206,0.288177,8.5199
0,6,6.1846,1.687879,0.487259,7.041
0,14,2186.0275,0.238354,-0.69369,336.747
0,14,397.1522,3.457587,0.840079,926.2155
0,61,1863.5691,1.954614,0.627867,2456.905
0,16,33.2173,1.681413,0.647787,37.6721
0,7,24.4925,1.279467,0.386929,21.137
0,13,8202.0465,3.46255,0.833292,19155.8
0,11,535.2513,2.983549,0.789211,1077.1416
0,46,2638.6146,1.650965,0.473571,2938.2969
0,8,11.5521,1.994104,0.622604,15.5379
0,45,2643.5553,1.653246,0.471895,2947.8662
0,7,71.4622,1.54296,0.33222,74.3726
0,6,1.4976,1.973057,0.556957,1.993
0,34,1919.1922,2.029994,0.623305,2627.8177
0,33,3626.7326,1.319928,0.274655,3228.8484
0,21,11.4413,1.799404,0.553355,13.8862
0,19,8.9133,1.759597,0.536832,10.5787
0,31,3897.1381,1.230649,0.22058,3234.9085
0,19,14.9637,1.58574,0.620596,16.0049
0,5,32.4173,0.804177,-0.152436,17.5837
0,74,554.7428,8.331335,0.971912,3117.3694
0,30,4000.8352,1.216256,0.199835,3282.1448
0,93,2.1373,3.534073,0.927099,5.0947
0,42,2828.9363,1.588367,0.439815,3030.7918
0,18,278.8426,3.877299,0.875359,729.2398
0,25,2340.6511,1.792717,0.541056,2830.2866
0,44,2738.9779,1.628164,0.462946,3007.9357
0,17,10.8377,1.42518,0.415336,10.4182
0,31,2074.5414,1.941052,0.585093,2716.0713
0,34,1567.9716,3.64143,0.89512,3851.1643
0,6,1056.3314,1.546062,0.451856,1101.5621
0,10,422.1128,1.971149,0.657248,561.2157
0,22,9.1208,1.507847,0.478075,9.2762
0,54,253.5243,5.407557,0.949203,924.7038
0,15,168.4219,2.196197,0.763642,249.4892
0,30,3968.0444,1.227758,0.207001,3286.0278
0,23,13.3256,1.379965,0.502655,12.4033
0,6,2697.013,2.232637,0.600443,4061.4686
0,50,33510.2779,0.535006,0.980813,12.331
0,23,136.6794,4.365025,0.902597,402.4128
0,11,60.7154,1.63021,0.625866,66.7612
0,8,539.107,2.626026,0.712448,954.8957
0,38,68.7849,5.192469,0.936822,240.9066
0,8,12.8997,1.87412,0.587543,16.3065
0,21,23.073,1.619836,0.67099,25.2091
0,13,448.498,3.251235,0.823334,983.5373
0,6,19600,1.397959,0.32144,18481.3
0,47,2547.3652,1.689129,0.490527,2902.2577
0,6,11.9966,1.368599,0.226344,11.0743
0,18,46.1981,1.664211,0.678183,51.8578
0,7,11.463,1.481177,0.315063,11.4522
0,38,3138.8895,1.469715,0.373072,3111.6519
0,18,8.9575,1.496709,0.522217,9.0429
0,15,42.4534,1.227062,0.494536,35.1367
0,7,7.8888,1.521834,0.326056,8.0977
0,15,22.7832,1.67388,0.499743,25.723
0,6,1192.2056,1.796379,0.517967,1444.5447
0,74,1638.5432,5.902037,0.944362,6522.9164
0,31,1334.0633,2.543071,0.733188,2288.3208
0,17,268.3751,2.284219,0.731444,413.4871
0,15,60.9842,2.444482,0.785655,100.551
0,20,212.9852,2.93378,0.788827,421.4624
0,18,2707.8251,1.646077,0.469054,3006.442
0,71,2.8134,2.950727,0.84597,5.5995
0,6,1063.949,2.217741,0.597355,1591.5257
0,14,6.1345,2.257078,0.683435,9.3392
0,20,8.7722,1.546052,0.521356,9.1477
0,34,2053.0881,4.990001,0.93003,6910.1935
0,34,3335.7032,1.430607,0.332856,3218.7677
0,44,2728.3316,1.645507,0.465033,3028.1604
0,10,1731.8942,2.05822,0.651037,2404.3362
0,6,626.3004,2.202636,0.595145,930.4805
0,87,1358.436,6.493595,0.953318,5949.8542
0,33,3622.9043,1.340688,0.289629,3276.1711
0,12,1112.3573,1.653502,0.567224,1240.5978
0,183,600.4136,8.174141,0.979296,3310.3549
0,5,1411.8202,1.999665,0.499938,1904.2267
0,5,21.1525,1.992754,0.49869,28.4313
0,75,19.5895,5.781272,0.958813,76.3888
0,6,21.608,1.447346,0.367819,21.0945
0,19,342.1852,3.624886,0.870368,836.6379
0,7,12.721,1.436096,0.322032,12.3222
0,6,36.8398,1.68667,0.48633,41.9111
0,32,3720.8882,1.296791,0.255827,3254.6075
0,113,1027.6196,2.081514,0.64027,1442.7586
0,6,6.1744,1.856804,0.53228,7.7329
0,110,1060.4517,2.873041,0.78791,2055.0133
0,6,219.1938,1.1688,0.199969,172.8027
0,24,1977.2475,1.938061,0.61192,2584.7017
0,25,2546.924,1.718256,0.490671,2951.7917
0,15,370.8391,3.636087,0.853296,909.4978
0,19,2466.3538,1.722212,0.516404,2864.9958
0,6,1017.0262,2.208613,0.596032,1515.0735
0,27,4506.853,3.505772,0.845125,10657.1
0,18,13.6346,1.245847,0.458032,11.4575
0,6,957.167,2.085338,0.576891,1346.3136
0,44,1407.7898,2.475443,0.718442,2350.5677
0,8,13.0043,1.862912,0.583512,16.3403
0,6,680.676,1.396681,0.329348,641.2388
0,12,19.1358,1.77363,0.554088,22.8924
0,9,7951.228,2.590795,0.729089,13894.7
0,509,229.893,6.416402,0.95406,994.9455
0,6,10.839,1.399747,0.318105,10.2334
0,9,9.6675,1.63664,0.449218,10.6721
0,29,4021.6597,1.256842,0.211445,3409.322
0,22,2.8034,3.705154,0.880409,7.0061
0,6,59.4406,1.957982,0.553515,78.5008
0,6,1330.2352,2.130053,0.584075,1911.1769
0,9,173.4284,2.826817,0.749879,330.6739
0,18,339.9209,3.535927,0.863936,810.7054
0,6,8638.6002,1.470146,0.396767,8566.15
0,6,1017.375,2.147901,0.586951,1473.9311
0,25,4897.3138,3.37612,0.833355,11152.1297
0,54,1231.3388,6.49661,0.957686,5395.6818
0,6,12.0548,1.369015,0.20517,11.1314
0,38,2399.7731,4.458755,0.918236,7217.15
0,7,11.9292,1.443826,0.314506,11.6173
0,15,10.576,1.413828,0.41843,10.0856
0,7,1301.9137,2.440702,0.665668,2143.2797
0,6,224.6048,2.201053,0.594914,333.4506
0,5,5.6513,1.93739,0.487947,7.3849
0,114,251.3134,5.399647,0.948715,915.2989
0,15,365.2403,3.50072,0.847939,862.4183
0,36,88.5088,3.117976,0.879523,186.1405
0,78,1520.7685,6.141444,0.947935,6299.6374
0,15,405.111,3.649659,0.853801,997.2596
0,6,0.02,1.582087,0.75,0.001
0,6,1034.6254,2.216531,0.597195,1546.8167
0,16,679.0849,3.774759,0.863429,1729.0011
0,127,950.1834,7.722717,0.967736,4949.4796
0,20,2259.3815,4.343938,0.894393,6619.9563
0,85,17.4573,6.013647,0.963462,70.8104
0,29,3953.4469,1.252866,0.209315,3340.8912
0,5,21.1182,1.125774,0.049015,16.0358
0,6,6.3482,2.147085,0.586834,9.1935
0,5,18.3332,1.983122,0.49683,24.5228
0,7,1684.0247,2.44385,0.66653,2775.9067
0,41,2761.8621,1.619106,0.447628,3016.1945
0,21,1585.6379,2.276049,0.682876,2434.2638
0,14,32.8988,1.970229,0.725868,43.7199
0,25,5.829,1.711839,0.606099,6.7303
0,49,2397.0174,1.655802,0.522018,2677.0814
0,41,2954.1235,4.38783,0.899641,8742.9977
0,78,867.2545,6.210984,0.961439,3633.1969
0,5,100.4155,1.289325,0.261226,87.3263
0,6,42.1214,1.362504,0.198213,38.7099
0,63,14.702,2.780066,0.777094,27.5685
0,10,1338.8692,2.417791,0.726677,2183.4276
0,30,2081.2112,5.224462,0.928965,7333.9792
0,19,13.2631,1.590814,0.544022,14.2313
0,6,868.1364,2.076612,0.575403,1215.9766
0,15,373.0857,3.583785,0.851301,901.8462
0,73,2.8182,2.739996,0.820484,5.2085
0,49,2406.409,1.761673,0.518719,2859.4112
0,6,19.4334,1.523521,0.419832,19.9701
0,36,3297.4489,1.417244,0.340516,3152.1339
0,104,631.6522,9.171874,0.978479,3907.6715
0,10,53715.0336,0.660036,-0.999791,20002.345
0,34,825.8877,2.306599,0.82889,1284.9167
0,38,3190.3356,4.200185,0.891669,9038.3
0,14,45.3767,1.608345,0.667243,49.2259
0,6,886.7844,2.173227,0.590778,1299.8856
0,10,1264.7622,2.603106,0.747071,2220.6632
0,11,566.0336,2.984294,0.789267,1139.3724
0,18,8.0411,1.575705,0.542161,8.5462
0,7,9.0262,1.247263,0.220056,7.5935
0,8,235.3341,2.587989,0.708796,410.799
0,29,2174.3857,1.90488,0.564977,2793.7411
0,15,5891.4879,3.479596,0.846777,13827.25
0,29,2173.5874,1.915431,0.565283,2808.1846
0,16,672.4707,3.7898,0.863936,1718.9832
0,29,4146.4767,1.171446,0.1706,3276.299
0,75,1584.9179,2.261843,0.683017,2417.9715
0,6,1288.8838,2.219997,0.597685,1929.9592
0,20,20.2854,2.394396,0.808673,32.7613
0,57,11.1558,4.836674,0.939391,36.394
0,11,17.5352,2.16917,0.715749,25.6558
0,24,1202.9375,3.292364,0.838938,2671.3625
0,68,1734.3372,2.155496,0.65345,2521.5212
0,5,3.4933,1.932294,0.493326,4.5529
0,34,3572.0466,3.975312,0.878914,9577.9
0,16,359.4355,3.725163,0.861728,903.1259
0,71,1666.3534,2.206233,0.66673,2479.7075
0,8,5.267,2.188404,0.659827,7.7745
0,18,13.9468,1.317276,0.483758,12.3917
0,8,563.8313,2.533822,0.703558,963.6231
0,121,557.2296,3.955397,0.88853,1486.6414
0,7,8.9932,1.260911,0.230808,7.6486
0,8,5912.4207,2.638513,0.714376,10522.2
0,13,0.0053,2.521076,0.815603,0.0091
0,30,3972.2892,1.227084,0.205553,3287.7383
0,10,3938.2788,1.233649,0.212345,3277.026
0,18,7.1896,1.691574,0.552666,8.2031
0,33,3611.3626,1.322967,0.27773,3222.5685
0,6,1205.9374,1.631495,0.478849,1327.0661
0,34,3513.9063,1.352396,0.297219,3205.3533
0,102,1151.3593,2.74315,0.769728,2130.308
0,21,741.4388,3.185866,0.848053,1593.2529
0,21,1510.9905,2.410807,0.697802,2457.0055
0,32,3740.872,1.288657,0.251831,3251.5636
0,13,7513.3287,2.330379,0.666083,11809.7547
0,17,11.7618,1.523608,0.554704,12.0873
0,15,385.4803,3.322298,0.840393,863.819
0,37,4.0632,2.252803,0.758116,6.1741
0,8,4.9571,2.36716,0.684841,7.9148
0,9,7923.9665,2.599708,0.730935,13894.7
0,9,178.4589,2.81023,0.748634,338.2688
0,13,8225.982,3.464632,0.833313,19223.25
0,6,12700,1.464567,0.378973,12545.7
0,78,11.8301,5.501832,0.949346,43.9013
0,35,109.2141,3.40541,0.888411,250.8592
0,21,60027.8109,1.99303,0.08925,134.841
0,41,243.5427,5.001811,0.935105,821.6453
0,38,74.9589,2.152451,0.78229,108.8275
0,157,683.9078,2.648562,0.869732,1221.7706
0,43,2630.3518,1.671437,0.474423,2965.4165
0,6,9.472,1.982709,0.558389,12.6673
0,9,431.9332,2.41098,0.712033,702.4123
0,20,136.9637,3.321582,0.863105,306.8545
0,6,4.765,1.818184,0.523395,5.8436
0,47,2503.0634,1.721175,0.499846,2905.888
0,49,31.0488,2.360774,0.75481,49.4403
0,13,0.0016,0.911606,0.766667,0.001
0,8,7.852,2.214871,0.663804,11.7303
0,51,2338.3602,1.772006,0.532329,2794.8497
0,6,886.3706,2.181084,0.59197,1303.9763
0,16,80.7003,1.704131,0.692707,92.7599
0,17,387.7402,3.531464,0.858976,923.5865
0,25,77500.1342,1.124419,0.249959,40001.1575
0,7,19.4693,1.124606,0.230199,14.7684
0,14,409.4602,3.10125,0.823072,856.5058
0,26,2409.7703,1.787854,0.518049,2905.9608
0,5,21.445,1.997296,0.49951,28.8902
0,20,33.3034,1.871477,0.683897,42.0392
0,95,1232.9235,2.635215,0.753415,2191.4631
0,86,599.8881,3.906157,0.879961,1580.5268
0,30,3994.6914,1.219124,0.200761,3284.8309
0,32,2171.7456,1.867243,0.573867,2735.2171
0,152,237.8537,5.441099,0.95243,872.928
0,18,62.7868,2.717607,0.817347,115.0898
0,23,7.9921,1.653503,0.560118,8.9135
0,64,862.9986,7.407704,0.966024,4311.9692
0,27,4533.9088,3.528964,0.845785,10792
0,12,2922.6522,3.306462,0.817904,6518.1241
0,19,2715.6031,1.573821,0.456885,2882.7272
0,50,2061.2822,4.948376,0.929166,6879.9
0,7,841.8405,2.432131,0.664686,1381.0161
0,6,30.42,1.727793,0.498818,35.4514
0,12,999.397,2.987693,0.799703,2013.9837
0,21,0.5152,3.557719,0.873555,1.2364
0,6,225.3954,1.935207,0.548936,294.208
0,19,4.7887,1.700598,0.661576,5.4929
0,21,3047.8169,3.424559,0.864549,7040.0451
0,8,4.4274,2.626141,0.712514,7.8424
0,6,647.5392,1.427506,0.360206,623.4848
0,41,2892.42,1.560073,0.421516,3043.6041
0,8,32857.1716,0.792212,0.500022,10000.172
0,193,607.139,3.929074,0.880953,1609.0155
0,15,378.3366,3.577604,0.851065,912.9617
0,13,425.526,3.341051,0.827714,958.9395
0,46,2579.7497,1.694763,0.494167,2948.9573
0,6,6.403,2.097538,0.57885,9.0589
0,40,2314.7645,4.492898,0.920591,7014.8
0,24,37.6923,2.58877,0.838381,65.8154
0,40,55.1257,3.179974,0.899352,118.2387
0,190,246.9616,6.074558,0.950608,1011.8729
0,30,3970.5996,1.256635,0.221457,3365.4823
0,18,907.5224,2.732443,0.818505,1672.5932
0,6,15.3064,1.42635,0.348778,14.7259
0,6,652.883,2.226118,0.598572,980.3149
0,17,8.6421,1.891745,0.583345,11.0272
0,27,1174.3576,5.014244,0.921709,3971.8041
0,33,3634.5478,1.315133,0.273097,3224.0529
0,14,6611.3218,3.403253,0.83756,15176.25
0,33,1975.5028,1.979438,0.605764,2637.5554
0,39,3044.2998,1.489755,0.39114,3059.0326
0,30,3978.0259,1.225621,0.204401,3288.5598
0,16,342.0298,3.726989,0.861794,859.813
0,7,877.3175,2.433025,0.664787,1439.7442
0,16,391.4925,3.628506,0.858274,958.1496
0,23,46.5111,3.302544,0.871518,103.6066
0,8,27.9989,1.684967,0.566926,31.821
0,149,808.9002,3.289688,0.83822,1794.8645
0,17,12.1461,1.357344,0.448829,11.1201
0,31,3863.231,1.247844,0.22736,3251.5678
0,8,16900,2.639053,0.713559,30082.7
0,15,5224.9116,3.3302,0.839972,11736.3
0,33,1901.887,2.08379,0.619624,2673.1327
0,6,6.4242,2.149535,0.587285,9.3142
0,24,279.9411,3.68509,0.887375,695.8196
0,77,116.3951,4.869322,0.942219,382.2831
0,23,2957.685,4.226278,0.899055,8431.25
0,16,80034.4891,1.5445,0.999013,78.971
0,14,6572.4722,3.590734,0.845898,15918.2
0,52,2259.3471,1.838191,0.548134,2801.2744
0,412,273.8116,5.878231,0.945238,1085.6263
0,6,15.1552,1.411998,0.330896,14.4337
0,12,36.441,1.216967,0.38039,29.9124
0,6,827.2026,2.208008,0.595934,1231.954
0,17,8.5564,1.659892,0.529889,9.5798
0,15,30.8731,1.969921,0.571966,41.0215
0,15,414.886,3.441463,0.845531,963.0611
0,8,6.5171,2.616736,0.711687,11.5027
0,20,629.1695,3.598178,0.873556,1526.9761
0,27,13.8969,1.917698,0.682422,17.9755
0,30,3991.2274,1.214775,0.201764,3270.2756
0,35,3523.0891,1.352009,0.309205,3212.8115
0,46,2585.0296,1.680016,0.482994,2929.2808
0,8,4.4586,2.623613,0.712386,7.89
0,9,0.6797,2.495403,0.722895,1.1441
0,8,4.4779,2.624887,0.712395,7.928
0,8,5.0716,2.316042,0.678345,7.9227
0,8,63.035,1.828971,0.60727,77.7626
0,9,7.9276,1.617331,0.449595,8.6482
0,44,2725.2266,1.620162,0.454955,2978.1259
0,15,18.2514,2.422977,0.784393,29.8282
0,8,62.9867,1.697182,0.426186,72.104
0,113,857.4943,3.176782,0.828501,1837.3867
0,6,827.736,2.070678,0.574494,1156.0759
0,42,2819.4105,1.588032,0.436118,3019.948
0,26,16.5328,4.999559,0.919998,55.7519
0,6,9.3896,1.466387,0.383475,9.287
0,15,7.4331,1.796051,0.537322,9.0048
0,6,9.7186,1.468231,0.384836,9.6245
0,8,8.5987,1.628706,0.411881,9.4462
0,8,10800,2.638889,0.713908,19223.25
0,16,5201.5767,3.364364,0.846335,11803.75
0,6,14.75,1.975869,0.557094,19.6577
0,21,30.2218,1.650704,0.507922,33.6489
0,7,0.0467,0.954346,0.259887,0.03
0,8,83.7016,2.498216,0.699863,141.0411
0,6,12.3826,1.536273,0.426419,12.8311
0,15,5886.3359,3.635538,0.853391,14434.3
0,7,11.1038,1.497811,0.320258,11.2179
0,6,9.655,1.460801,0.380189,9.5132
0,25,4456.8974,4.891295,0.916694,14704.1
0,6,3.0362,2.227604,0.59889,4.5619
0,7,27.7708,1.527427,0.328744,28.6109
0,15,366.1244,3.50312,0.848101,865.0986
0,15,581.4424,2.392565,0.780243,938.3233
0,11,96.1586,1.607924,0.425026,104.2883
0,374,314.0448,5.453702,0.937191,1155.2207
0,32,3722.4899,1.289938,0.255347,3238.8007
0,6,12.8928,1.370306,0.226952,11.9164
0,30,3996.1331,1.22183,0.200785,3293.3118
0,15,363.0284,3.649829,0.853806,893.7069
0,40,2987.112,1.514611,0.402578,3051.6487
0,13,493.3665,3.313805,0.826401,1102.7537
0,13,426.6565,3.326893,0.827036,957.4126
0,32,3739.9902,1.291656,0.252003,3258.3604
0,6,18015.8286,1.367523,0.200045,16617.7009
0,8,8.3,1.702173,0.464084,9.5294
0,94,1267.994,2.56982,0.748912,2197.8696
